PERMNO,date,CUSIP,PRC,RET,SHROUT,CFACPR,CFACSHR
11786,2013-03-13,78486Q10,68.27000,-0.000293,44759,1,1
11786,2013-03-14,78486Q10,68.92000,0.009521,44759,1,1
11786,2013-03-15,78486Q10,69.14000,0.003192,44759,1,1
11786,2013-03-18,78486Q10,68.88000,-0.003761,44759,1,1
11786,2013-03-19,78486Q10,69.39000,0.007404,44759,1,1
11786,2013-03-20,78486Q10,70.38000,0.014267,44759,1,1
11786,2013-03-21,78486Q10,70.18000,-0.002842,44759,1,1
11786,2013-03-22,78486Q10,70.74000,0.007979,44759,1,1
11786,2013-03-25,78486Q10,69.96000,-0.011026,44759,1,1
11786,2013-03-26,78486Q10,70.39000,0.006146,44759,1,1
11786,2013-03-27,78486Q10,70.57000,0.002557,44759,1,1
11786,2013-03-28,78486Q10,70.94000,0.005243,44970,1,1
11786,2013-04-01,78486Q10,70.48000,-0.006484,44970,1,1
11786,2013-04-02,78486Q10,70.21000,-0.003831,44970,1,1
11786,2013-04-03,78486Q10,68.73000,-0.021080,44970,1,1
11786,2013-04-04,78486Q10,68.86000,0.001891,44970,1,1
11786,2013-04-05,78486Q10,67.58000,-0.018588,44970,1,1
11786,2013-04-08,78486Q10,68.01000,0.006363,44970,1,1
11786,2013-04-09,78486Q10,68.16000,0.002206,44970,1,1
11786,2013-04-10,78486Q10,69.64000,0.021714,44970,1,1
11786,2013-04-11,78486Q10,69.62000,-0.000287,44970,1,1
11786,2013-04-12,78486Q10,68.90000,-0.010342,44970,1,1
11786,2013-04-15,78486Q10,66.57000,-0.033817,44970,1,1
11786,2013-04-16,78486Q10,68.00000,0.021481,44970,1,1
11786,2013-04-17,78486Q10,66.67000,-0.019559,44970,1,1
11786,2013-04-18,78486Q10,66.10000,-0.008550,44970,1,1
11786,2013-04-19,78486Q10,66.99000,0.013464,44970,1,1
11786,2013-04-22,78486Q10,66.81000,-0.002687,44970,1,1
11786,2013-04-23,78486Q10,68.20000,0.020805,44970,1,1
11786,2013-04-24,78486Q10,68.26000,0.000880,44970,1,1
11786,2013-04-25,78486Q10,68.35000,0.001318,44970,1,1
11786,2013-04-26,78486Q10,69.85000,0.021946,44970,1,1
11786,2013-04-29,78486Q10,71.06000,0.017323,44970,1,1
11786,2013-04-30,78486Q10,71.11000,0.000704,45079,1,1
11786,2013-05-01,78486Q10,69.25000,-0.026157,45079,1,1
11786,2013-05-02,78486Q10,70.17000,0.013285,45079,1,1
11786,2013-05-03,78486Q10,71.04000,0.012398,45079,1,1
11786,2013-05-06,78486Q10,71.42000,0.005349,45079,1,1
11786,2013-05-07,78486Q10,72.60000,0.016522,45079,1,1
11786,2013-05-08,78486Q10,72.51000,-0.001240,45079,1,1
11786,2013-05-09,78486Q10,72.23000,-0.003862,45079,1,1
11786,2013-05-10,78486Q10,72.42000,0.002630,45079,1,1
11786,2013-05-13,78486Q10,72.28000,-0.001933,45079,1,1
11786,2013-05-14,78486Q10,73.34000,0.014665,45079,1,1
11786,2013-05-15,78486Q10,74.11000,0.010499,45079,1,1
11786,2013-05-16,78486Q10,73.92000,-0.002564,45079,1,1
11786,2013-05-17,78486Q10,74.77000,0.011499,45079,1,1
11786,2013-05-20,78486Q10,75.29000,0.006955,45079,1,1
11786,2013-05-21,78486Q10,75.43000,0.001859,45079,1,1
11786,2013-05-22,78486Q10,74.13000,-0.017235,45079,1,1
11786,2013-05-23,78486Q10,74.31000,0.002428,45079,1,1
11786,2013-05-24,78486Q10,74.32000,0.000135,45079,1,1
11786,2013-05-28,78486Q10,75.88000,0.020990,45079,1,1
11786,2013-05-29,78486Q10,76.00000,0.001581,45079,1,1
11786,2013-05-30,78486Q10,78.07000,0.027237,45079,1,1
11786,2013-05-31,78486Q10,77.39000,-0.008710,45079,1,1
11786,2013-06-03,78486Q10,76.40000,-0.012792,45079,1,1
11786,2013-06-04,78486Q10,75.58000,-0.010733,45079,1,1
11786,2013-06-05,78486Q10,74.24000,-0.017730,45079,1,1
11786,2013-06-06,78486Q10,76.09000,0.024919,45079,1,1
11786,2013-06-07,78486Q10,76.56000,0.006177,45079,1,1
11786,2013-06-10,78486Q10,77.82000,0.016458,45079,1,1
11786,2013-06-11,78486Q10,76.44000,-0.017733,45079,1,1
11786,2013-06-12,78486Q10,75.41000,-0.013475,45079,1,1
11786,2013-06-13,78486Q10,76.61000,0.015913,45079,1,1
11786,2013-06-14,78486Q10,75.91000,-0.009137,45079,1,1
11786,2013-06-17,78486Q10,75.72000,-0.002503,45079,1,1
11786,2013-06-18,78486Q10,75.74000,0.000264,45079,1,1
11786,2013-06-19,78486Q10,75.45000,-0.003829,45079,1,1
11786,2013-06-20,78486Q10,76.29000,0.011133,45079,1,1
11786,2013-06-21,78486Q10,78.75000,0.032245,45079,1,1
11786,2013-06-24,78486Q10,80.39000,0.020825,45079,1,1
11786,2013-06-25,78486Q10,81.81000,0.017664,45079,1,1
11786,2013-06-26,78486Q10,81.69000,-0.001467,45079,1,1
11786,2013-06-27,78486Q10,82.87000,0.014445,45079,1,1
11786,2013-06-28,78486Q10,83.32000,0.005430,45461,1,1
11786,2013-07-01,78486Q10,86.08000,0.033125,45461,1,1
11786,2013-07-02,78486Q10,86.74000,0.007667,45461,1,1
11786,2013-07-03,78486Q10,86.52000,-0.002536,45461,1,1
11786,2013-07-05,78486Q10,89.87000,0.038719,45461,1,1
11786,2013-07-08,78486Q10,90.12000,0.002782,45461,1,1
11786,2013-07-09,78486Q10,90.17000,0.000555,45461,1,1
11786,2013-07-10,78486Q10,89.01000,-0.012865,45461,1,1
11786,2013-07-11,78486Q10,86.75000,-0.025390,45461,1,1
11786,2013-07-12,78486Q10,86.94000,0.002190,45461,1,1
11786,2013-07-15,78486Q10,86.85000,-0.001035,45461,1,1
11786,2013-07-16,78486Q10,86.09000,-0.008751,45461,1,1
11786,2013-07-17,78486Q10,86.04000,-0.000581,45461,1,1
11786,2013-07-18,78486Q10,88.24000,0.025569,45461,1,1
11786,2013-07-19,78486Q10,88.23000,-0.000113,45461,1,1
11786,2013-07-22,78486Q10,90.04000,0.020515,45461,1,1
11786,2013-07-23,78486Q10,90.28000,0.002665,45461,1,1
11786,2013-07-24,78486Q10,90.10000,-0.001994,45461,1,1
11786,2013-07-25,78486Q10,89.71000,-0.004329,45461,1,1
11786,2013-07-26,78486Q10,89.26000,-0.005016,45461,1,1
11786,2013-07-29,78486Q10,87.67000,-0.017813,45461,1,1
11786,2013-07-30,78486Q10,87.54000,-0.001483,45461,1,1
11786,2013-07-31,78486Q10,87.23400,-0.003496,45551,1,1
11786,2013-08-01,78486Q10,89.25000,0.023110,45551,1,1
11786,2013-08-02,78486Q10,88.50000,-0.008403,45551,1,1
11786,2013-08-05,78486Q10,88.42000,-0.000904,45551,1,1
11786,2013-08-06,78486Q10,87.12000,-0.014703,45551,1,1
11786,2013-08-07,78486Q10,86.67000,-0.005165,45551,1,1
11786,2013-08-08,78486Q10,87.39000,0.008307,45551,1,1
11786,2013-08-09,78486Q10,87.05000,-0.003891,45551,1,1
11786,2013-08-12,78486Q10,86.44000,-0.007007,45551,1,1
11786,2013-08-13,78486Q10,87.94000,0.017353,45551,1,1
11786,2013-08-14,78486Q10,87.61000,-0.003753,45551,1,1
11786,2013-08-15,78486Q10,86.16000,-0.016551,45551,1,1
11786,2013-08-16,78486Q10,87.52000,0.015785,45551,1,1
11786,2013-08-19,78486Q10,86.30000,-0.013940,45551,1,1
11786,2013-08-20,78486Q10,87.83000,0.017729,45551,1,1
11786,2013-08-21,78486Q10,88.00000,0.001936,45551,1,1
11786,2013-08-22,78486Q10,88.84000,0.009545,45551,1,1
11786,2013-08-23,78486Q10,88.24000,-0.006754,45551,1,1
11786,2013-08-26,78486Q10,86.88000,-0.015413,45551,1,1
11786,2013-08-27,78486Q10,84.04000,-0.032689,45551,1,1
11786,2013-08-28,78486Q10,84.29000,0.002975,45551,1,1
11786,2013-08-29,78486Q10,84.55000,0.003085,45551,1,1
11786,2013-08-30,78486Q10,82.80000,-0.020698,45551,1,1
11786,2013-09-03,78486Q10,82.75000,-0.000604,45551,1,1
11786,2013-09-04,78486Q10,83.38000,0.007613,45551,1,1
11786,2013-09-05,78486Q10,84.13000,0.008995,45551,1,1
11786,2013-09-06,78486Q10,83.07000,-0.012600,45551,1,1
11786,2013-09-09,78486Q10,83.86000,0.009510,45551,1,1
11786,2013-09-10,78486Q10,84.61000,0.008943,45551,1,1
11786,2013-09-11,78486Q10,84.31000,-0.003546,45551,1,1
11786,2013-09-12,78486Q10,83.86000,-0.005337,45551,1,1
11786,2013-09-13,78486Q10,83.64200,-0.002600,45551,1,1
11786,2013-09-16,78486Q10,84.25000,0.007269,45551,1,1
11786,2013-09-17,78486Q10,86.21000,0.023264,45551,1,1
11786,2013-09-18,78486Q10,84.61800,-0.018467,45551,1,1
11786,2013-09-19,78486Q10,81.29000,-0.039330,45551,1,1
11786,2013-09-20,78486Q10,82.86000,0.019314,45551,1,1
11786,2013-09-23,78486Q10,81.79000,-0.012913,45551,1,1
11786,2013-09-24,78486Q10,83.16000,0.016750,45551,1,1
11786,2013-09-25,78486Q10,84.43000,0.015272,45551,1,1
11786,2013-09-26,78486Q10,84.72000,0.003435,45551,1,1
11786,2013-09-27,78486Q10,85.91000,0.014046,45551,1,1
11786,2013-09-30,78486Q10,86.37000,0.005354,45608,1,1
11786,2013-10-01,78486Q10,88.73000,0.027324,45608,1,1
11786,2013-10-02,78486Q10,87.61000,-0.012623,45608,1,1
11786,2013-10-03,78486Q10,88.64000,0.011757,45608,1,1
11786,2013-10-04,78486Q10,89.86000,0.013764,45608,1,1
11786,2013-10-07,78486Q10,87.82000,-0.022702,45608,1,1
11786,2013-10-08,78486Q10,87.18000,-0.007288,45608,1,1
11786,2013-10-09,78486Q10,88.29000,0.012732,45608,1,1
11786,2013-10-10,78486Q10,90.79000,0.028316,45608,1,1
11786,2013-10-11,78486Q10,93.50000,0.029849,45608,1,1
11786,2013-10-14,78486Q10,94.42000,0.009840,45608,1,1
11786,2013-10-15,78486Q10,93.62000,-0.008473,45608,1,1
11786,2013-10-16,78486Q10,94.84000,0.013031,45608,1,1
11786,2013-10-17,78486Q10,95.50000,0.006959,45608,1,1
11786,2013-10-18,78486Q10,95.30000,-0.002094,45608,1,1
11786,2013-10-21,78486Q10,95.49000,0.001994,45608,1,1
11786,2013-10-22,78486Q10,95.12000,-0.003875,45608,1,1
11786,2013-10-23,78486Q10,94.73000,-0.004100,45608,1,1
11786,2013-10-24,78486Q10,95.36000,0.006650,45608,1,1
11786,2013-10-25,78486Q10,96.39000,0.010801,45608,1,1
11786,2013-10-28,78486Q10,97.77000,0.014317,45608,1,1
11786,2013-10-29,78486Q10,96.69000,-0.011046,45608,1,1
11786,2013-10-30,78486Q10,96.59000,-0.001034,45608,1,1
11786,2013-10-31,78486Q10,95.78000,-0.008386,45666,1,1
11786,2013-11-01,78486Q10,95.16000,-0.006473,45666,1,1
11786,2013-11-04,78486Q10,95.64000,0.005044,45666,1,1
11786,2013-11-05,78486Q10,96.41000,0.008051,45666,1,1
11786,2013-11-06,78486Q10,96.18000,-0.002386,45666,1,1
11786,2013-11-07,78486Q10,94.77000,-0.014660,45666,1,1
11786,2013-11-08,78486Q10,99.17000,0.046428,45666,1,1
11786,2013-11-11,78486Q10,97.91000,-0.012705,45666,1,1
11786,2013-11-12,78486Q10,96.90000,-0.010316,45666,1,1
11786,2013-11-13,78486Q10,98.00000,0.011352,45666,1,1
11786,2013-11-14,78486Q10,98.86000,0.008776,45666,1,1
11786,2013-11-15,78486Q10,97.77000,-0.011026,45666,1,1
11786,2013-11-18,78486Q10,97.84000,0.000716,45666,1,1
11786,2013-11-19,78486Q10,98.28000,0.004497,45666,1,1
11786,2013-11-20,78486Q10,98.25000,-0.000305,45666,1,1
11786,2013-11-21,78486Q10,101.11000,0.029109,45666,1,1
11786,2013-11-22,78486Q10,102.01000,0.008901,45666,1,1
11786,2013-11-25,78486Q10,101.02000,-0.009705,45666,1,1
11786,2013-11-26,78486Q10,101.69000,0.006632,45666,1,1
11786,2013-11-27,78486Q10,101.66000,-0.000295,45666,1,1
11786,2013-11-29,78486Q10,101.24000,-0.004131,45666,1,1
11786,2013-12-02,78486Q10,100.87000,-0.003655,45666,1,1
11786,2013-12-03,78486Q10,99.48000,-0.013780,45666,1,1
11786,2013-12-04,78486Q10,99.31000,-0.001709,45666,1,1
11786,2013-12-05,78486Q10,100.75000,0.014500,45666,1,1
11786,2013-12-06,78486Q10,102.58000,0.018164,45666,1,1
11786,2013-12-09,78486Q10,101.99000,-0.005752,45666,1,1
11786,2013-12-10,78486Q10,100.74000,-0.012256,45666,1,1
11786,2013-12-11,78486Q10,98.76000,-0.019655,45666,1,1
11786,2013-12-12,78486Q10,99.99000,0.012454,45666,1,1
11786,2013-12-13,78486Q10,99.98000,-0.000100,45666,1,1
11786,2013-12-16,78486Q10,102.41000,0.024305,45666,1,1
11786,2013-12-17,78486Q10,101.72000,-0.006738,45666,1,1
11786,2013-12-18,78486Q10,103.87000,0.021136,45666,1,1
11786,2013-12-19,78486Q10,103.99000,0.001155,45666,1,1
11786,2013-12-20,78486Q10,104.01000,0.000192,45666,1,1
11786,2013-12-23,78486Q10,105.95000,0.018652,45666,1,1
11786,2013-12-24,78486Q10,106.10000,0.001416,45666,1,1
11786,2013-12-26,78486Q10,105.28000,-0.007729,45666,1,1
11786,2013-12-27,78486Q10,105.04000,-0.002280,45666,1,1
11786,2013-12-30,78486Q10,104.90000,-0.001333,45666,1,1
11786,2013-12-31,78486Q10,104.86000,-0.000381,45800,1,1
11786,2014-01-02,78486Q10,103.23000,-0.015545,45800,1,1
11786,2014-01-03,78486Q10,104.11000,0.008525,45800,1,1
11786,2014-01-06,78486Q10,103.05000,-0.010182,45800,1,1
11786,2014-01-07,78486Q10,103.27000,0.002135,45800,1,1
11786,2014-01-08,78486Q10,102.79000,-0.004648,45800,1,1
11786,2014-01-09,78486Q10,103.81000,0.009923,45800,1,1
11786,2014-01-10,78486Q10,103.45000,-0.003468,45800,1,1
11786,2014-01-13,78486Q10,102.13000,-0.012760,45800,1,1
11786,2014-01-14,78486Q10,103.27000,0.011162,45800,1,1
11786,2014-01-15,78486Q10,103.78000,0.004939,45800,1,1
11786,2014-01-16,78486Q10,103.33000,-0.004336,45800,1,1
11786,2014-01-17,78486Q10,104.02000,0.006678,45800,1,1
11786,2014-01-21,78486Q10,106.09000,0.019900,45800,1,1
11786,2014-01-22,78486Q10,111.57000,0.051654,45800,1,1
11786,2014-01-23,78486Q10,110.26000,-0.011741,45800,1,1
11786,2014-01-24,78486Q10,113.97000,0.033648,45800,1,1
11786,2014-01-27,78486Q10,111.18000,-0.024480,45800,1,1
11786,2014-01-28,78486Q10,112.11000,0.008365,45800,1,1
11786,2014-01-29,78486Q10,110.91000,-0.010704,45800,1,1
11786,2014-01-30,78486Q10,114.06000,0.028401,45800,1,1
11786,2014-01-31,78486Q10,112.23000,-0.016044,45800,1,1
11786,2014-02-03,78486Q10,107.87000,-0.038849,45800,1,1
11786,2014-02-04,78486Q10,109.81000,0.017985,45800,1,1
11786,2014-02-05,78486Q10,110.28000,0.004280,45800,1,1
11786,2014-02-06,78486Q10,111.81000,0.013874,45800,1,1
11786,2014-02-07,78486Q10,110.87000,-0.008407,45800,1,1
11786,2014-02-10,78486Q10,111.34000,0.004239,45800,1,1
11786,2014-02-11,78486Q10,113.55000,0.019849,45800,1,1
11786,2014-02-12,78486Q10,114.09000,0.004756,45800,1,1
11786,2014-02-13,78486Q10,115.65000,0.013673,45800,1,1
11786,2014-02-14,78486Q10,116.93000,0.011068,45800,1,1
11786,2014-02-18,78486Q10,120.25000,0.028393,45800,1,1
11786,2014-02-19,78486Q10,117.46000,-0.023202,45800,1,1
11786,2014-02-20,78486Q10,118.78000,0.011238,45800,1,1
11786,2014-02-21,78486Q10,119.68000,0.007577,45800,1,1
11786,2014-02-24,78486Q10,122.51000,0.023646,45800,1,1
11786,2014-02-25,78486Q10,121.73000,-0.006367,45863,1,1
11786,2014-02-26,78486Q10,124.65000,0.023987,45863,1,1
11786,2014-02-27,78486Q10,125.06000,0.003289,45863,1,1
11786,2014-02-28,78486Q10,125.91000,0.006797,45863,1,1
11786,2014-03-03,78486Q10,122.55000,-0.026686,45863,1,1
11786,2014-03-04,78486Q10,124.57000,0.016483,45863,1,1
11786,2014-03-05,78486Q10,123.63000,-0.007546,45863,1,1
11786,2014-03-06,78486Q10,124.43000,0.006471,45863,1,1
11786,2014-03-07,78486Q10,126.80000,0.019047,45863,1,1
11786,2014-03-10,78486Q10,127.01000,0.001656,45863,1,1
11786,2014-03-11,78486Q10,124.97000,-0.016062,45863,1,1
11786,2014-03-12,78486Q10,124.96000,-0.000080,45863,1,1
11786,2014-03-13,78486Q10,126.86000,0.015205,45863,1,1
11786,2014-03-14,78486Q10,126.53000,-0.002601,45863,1,1
11786,2014-03-17,78486Q10,127.63000,0.008694,45863,1,1
11786,2014-03-18,78486Q10,127.63000,0.000000,45863,1,1
11786,2014-03-19,78486Q10,127.41000,-0.001724,45863,1,1
11786,2014-03-20,78486Q10,132.27000,0.038145,45863,1,1
11786,2014-03-21,78486Q10,131.53000,-0.005595,45863,1,1
11786,2014-03-24,78486Q10,130.42000,-0.008439,45863,1,1
11786,2014-03-25,78486Q10,129.37000,-0.008051,45863,1,1
11786,2014-03-26,78486Q10,127.75000,-0.012522,45863,1,1
11786,2014-03-27,78486Q10,125.60000,-0.016830,45863,1,1
11786,2014-03-28,78486Q10,125.99000,0.003105,45863,1,1
11786,2014-03-31,78486Q10,128.78000,0.022145,45935,1,1
11786,2014-04-01,78486Q10,129.22000,0.003417,45935,1,1
11786,2014-04-02,78486Q10,128.50000,-0.005572,45935,1,1
11786,2014-04-03,78486Q10,128.30000,-0.001556,45935,1,1
11786,2014-04-04,78486Q10,123.59000,-0.036711,45935,1,1
11786,2014-04-07,78486Q10,122.00000,-0.012865,45935,1,1
11786,2014-04-08,78486Q10,120.91000,-0.008934,45935,1,1
11786,2014-04-09,78486Q10,121.19000,0.002316,45935,1,1
11786,2014-04-10,78486Q10,113.58000,-0.062794,45935,1,1
11786,2014-04-11,78486Q10,111.37000,-0.019458,45935,1,1
11786,2014-04-14,78486Q10,111.17000,-0.001796,45935,1,1
11786,2014-04-15,78486Q10,110.66000,-0.004588,45935,1,1
11786,2014-04-16,78486Q10,113.22000,0.023134,45935,1,1
11786,2014-04-17,78486Q10,114.29000,0.009451,45935,1,1
11786,2014-04-21,78486Q10,113.67000,-0.005425,45935,1,1
11786,2014-04-22,78486Q10,113.15000,-0.004575,45935,1,1
11786,2014-04-23,78486Q10,113.04000,-0.000972,45935,1,1
11786,2014-04-24,78486Q10,111.82000,-0.010793,45935,1,1
11786,2014-04-25,78486Q10,107.21000,-0.041227,45935,1,1
11786,2014-04-28,78486Q10,108.01000,0.007462,45935,1,1
11786,2014-04-29,78486Q10,107.98000,-0.000278,45935,1,1
11786,2014-04-30,78486Q10,106.69000,-0.011947,46035,1,1
11786,2014-05-01,78486Q10,107.95000,0.011810,46035,1,1
11786,2014-05-02,78486Q10,106.72000,-0.011394,46035,1,1
11786,2014-05-05,78486Q10,106.53500,-0.001733,46035,1,1
11786,2014-05-06,78486Q10,104.30000,-0.020979,46035,1,1
11786,2014-05-07,78486Q10,103.48000,-0.007862,46035,1,1
11786,2014-05-08,78486Q10,102.67000,-0.007828,46035,1,1
11786,2014-05-09,78486Q10,102.81000,0.001364,46035,1,1
11786,2014-05-12,78486Q10,103.92000,0.010797,46035,1,1
11786,2014-05-13,78486Q10,102.42000,-0.014434,46035,1,1
11786,2014-05-14,78486Q10,102.86000,0.004296,50520,1,1
11786,2014-05-15,78486Q10,102.63000,-0.002236,50520,1,1
11786,2014-05-16,78486Q10,102.12000,-0.004969,50520,1,1
11786,2014-05-19,78486Q10,102.17000,0.000490,50520,1,1
11786,2014-05-20,78486Q10,103.81000,0.016052,50520,1,1
11786,2014-05-21,78486Q10,106.45000,0.025431,50520,1,1
11786,2014-05-22,78486Q10,106.35000,-0.000939,50520,1,1
11786,2014-05-23,78486Q10,106.88000,0.004984,50520,1,1
11786,2014-05-27,78486Q10,107.23000,0.003275,50520,1,1
11786,2014-05-28,78486Q10,106.61000,-0.005782,50520,1,1
11786,2014-05-29,78486Q10,106.01000,-0.005628,50520,1,1
11786,2014-05-30,78486Q10,105.45000,-0.005283,50520,1,1
11786,2014-06-02,78486Q10,106.50000,0.009957,50520,1,1
11786,2014-06-03,78486Q10,106.94000,0.004131,50520,1,1
11786,2014-06-04,78486Q10,107.89000,0.008883,50520,1,1
11786,2014-06-05,78486Q10,110.05000,0.020020,50520,1,1
11786,2014-06-06,78486Q10,111.31000,0.011449,50520,1,1
11786,2014-06-09,78486Q10,113.06000,0.015722,50520,1,1
11786,2014-06-10,78486Q10,113.71000,0.005749,50520,1,1
11786,2014-06-11,78486Q10,111.95000,-0.015478,50520,1,1
11786,2014-06-12,78486Q10,114.04000,0.018669,50520,1,1
11786,2014-06-13,78486Q10,113.49000,-0.004823,50520,1,1
11786,2014-06-16,78486Q10,113.20000,-0.002555,50520,1,1
11786,2014-06-17,78486Q10,117.66000,0.039399,50520,1,1
11786,2014-06-18,78486Q10,119.31000,0.014023,50520,1,1
11786,2014-06-19,78486Q10,118.34000,-0.008130,50520,1,1
11786,2014-06-20,78486Q10,119.00000,0.005577,50520,1,1
11786,2014-06-23,78486Q10,118.09000,-0.007647,50520,1,1
11786,2014-06-24,78486Q10,115.90000,-0.018545,50520,1,1
11786,2014-06-25,78486Q10,116.46000,0.004832,50520,1,1
11786,2014-06-26,78486Q10,115.90000,-0.004808,50520,1,1
11786,2014-06-27,78486Q10,115.96000,0.000518,50520,1,1
11786,2014-06-30,78486Q10,116.62000,0.005692,50695,1,1
11786,2014-07-01,78486Q10,117.75000,0.009690,50695,1,1
11786,2014-07-02,78486Q10,116.78000,-0.008238,50695,1,1
11786,2014-07-03,78486Q10,118.70000,0.016441,50695,1,1
11786,2014-07-07,78486Q10,116.85000,-0.015585,50695,1,1
11786,2014-07-08,78486Q10,113.50000,-0.028669,50695,1,1
11786,2014-07-09,78486Q10,113.05000,-0.003965,50695,1,1
11786,2014-07-10,78486Q10,112.99000,-0.000531,50695,1,1
11786,2014-07-11,78486Q10,112.52000,-0.004160,50695,1,1
11786,2014-07-14,78486Q10,112.14000,-0.003377,50695,1,1
11786,2014-07-15,78486Q10,113.44000,0.011593,50695,1,1
11786,2014-07-16,78486Q10,111.33000,-0.018600,50695,1,1
11786,2014-07-17,78486Q10,108.79000,-0.022815,50695,1,1
11786,2014-07-18,78486Q10,110.38000,0.014615,50695,1,1
11786,2014-07-21,78486Q10,110.44000,0.000544,50695,1,1
11786,2014-07-22,78486Q10,111.59000,0.010413,50695,1,1
11786,2014-07-23,78486Q10,111.13000,-0.004122,50695,1,1
11786,2014-07-24,78486Q10,111.69000,0.005039,50695,1,1
11786,2014-07-25,78486Q10,111.56000,-0.001164,50695,1,1
11786,2014-07-28,78486Q10,110.10000,-0.013087,50695,1,1
11786,2014-07-29,78486Q10,109.92000,-0.001635,50695,1,1
11786,2014-07-30,78486Q10,111.42000,0.013646,50695,1,1
11786,2014-07-31,78486Q10,109.02000,-0.021540,50732,1,1
11786,2014-08-01,78486Q10,105.69000,-0.030545,50732,1,1
11786,2014-08-04,78486Q10,105.09500,-0.005630,50732,1,1
11786,2014-08-05,78486Q10,104.60000,-0.004710,50732,1,1
11786,2014-08-06,78486Q10,104.45000,-0.001434,50732,1,1
11786,2014-08-07,78486Q10,102.56000,-0.018095,50732,1,1
11786,2014-08-08,78486Q10,103.68000,0.010920,50732,1,1
11786,2014-08-11,78486Q10,105.12000,0.013889,50732,1,1
11786,2014-08-12,78486Q10,105.37000,0.002378,50732,1,1
11786,2014-08-13,78486Q10,106.36000,0.009395,50732,1,1
11786,2014-08-14,78486Q10,106.64000,0.002633,50732,1,1
11786,2014-08-15,78486Q10,106.53000,-0.001032,50732,1,1
11786,2014-08-18,78486Q10,107.44000,0.008542,50732,1,1
11786,2014-08-19,78486Q10,107.59000,0.001396,50732,1,1
11786,2014-08-20,78486Q10,108.04000,0.004183,50732,1,1
11786,2014-08-21,78486Q10,109.33000,0.011940,50732,1,1
11786,2014-08-22,78486Q10,109.25000,-0.000732,50732,1,1
11786,2014-08-25,78486Q10,110.19000,0.008604,50732,1,1
11786,2014-08-26,78486Q10,110.24000,0.000454,50732,1,1
11786,2014-08-27,78486Q10,110.32000,0.000726,50732,1,1
11786,2014-08-28,78486Q10,110.82000,0.004532,50732,1,1
11786,2014-08-29,78486Q10,111.32000,0.004512,50732,1,1
11786,2014-09-02,78486Q10,112.63000,0.011768,50732,1,1
11786,2014-09-03,78486Q10,112.21000,-0.003729,50732,1,1
11786,2014-09-04,78486Q10,112.05000,-0.001426,50732,1,1
11786,2014-09-05,78486Q10,112.15000,0.000892,50732,1,1
11786,2014-09-08,78486Q10,111.92000,-0.002051,50732,1,1
11786,2014-09-09,78486Q10,111.30000,-0.005540,50732,1,1
11786,2014-09-10,78486Q10,114.05000,0.024708,50732,1,1
11786,2014-09-11,78486Q10,114.39000,0.002981,50732,1,1
11786,2014-09-12,78486Q10,115.76000,0.011977,50732,1,1
11786,2014-09-15,78486Q10,114.52000,-0.010712,50732,1,1
11786,2014-09-16,78486Q10,113.66000,-0.007510,50732,1,1
11786,2014-09-17,78486Q10,114.54000,0.007742,50732,1,1
11786,2014-09-18,78486Q10,116.34000,0.015715,50732,1,1
11786,2014-09-19,78486Q10,114.95000,-0.011948,50732,1,1
11786,2014-09-22,78486Q10,112.26000,-0.023401,50732,1,1
11786,2014-09-23,78486Q10,112.73000,0.004187,50732,1,1
11786,2014-09-24,78486Q10,113.39000,0.005855,50732,1,1
11786,2014-09-25,78486Q10,110.74000,-0.023371,50732,1,1
11786,2014-09-26,78486Q10,111.27000,0.004786,50732,1,1
11786,2014-09-29,78486Q10,111.66000,0.003505,50732,1,1
11786,2014-09-30,78486Q10,112.09000,0.003851,50821,1,1
11786,2014-10-01,78486Q10,109.64000,-0.021857,50821,1,1
11786,2014-10-02,78486Q10,110.63000,0.009030,50821,1,1
11786,2014-10-03,78486Q10,110.95000,0.002893,50821,1,1
11786,2014-10-06,78486Q10,109.20000,-0.015773,50821,1,1
11786,2014-10-07,78486Q10,107.32000,-0.017216,50821,1,1
11786,2014-10-08,78486Q10,108.71000,0.012952,50821,1,1
11786,2014-10-09,78486Q10,103.63000,-0.046730,50821,1,1
11786,2014-10-10,78486Q10,101.59000,-0.019685,50821,1,1
11786,2014-10-13,78486Q10,100.17000,-0.013978,50821,1,1
11786,2014-10-14,78486Q10,100.35000,0.001797,50821,1,1
11786,2014-10-15,78486Q10,96.02000,-0.043149,50821,1,1
11786,2014-10-16,78486Q10,98.74000,0.028327,50821,1,1
11786,2014-10-17,78486Q10,100.54000,0.018230,50821,1,1
11786,2014-10-20,78486Q10,100.74000,0.001989,50821,1,1
11786,2014-10-21,78486Q10,104.36000,0.035934,50821,1,1
11786,2014-10-22,78486Q10,104.48000,0.001150,50821,1,1
11786,2014-10-23,78486Q10,105.99000,0.014452,50821,1,1
11786,2014-10-24,78486Q10,103.71000,-0.021511,50821,1,1
11786,2014-10-27,78486Q10,104.47000,0.007328,50821,1,1
11786,2014-10-28,78486Q10,107.98000,0.033598,50821,1,1
11786,2014-10-29,78486Q10,110.58000,0.024079,50821,1,1
11786,2014-10-30,78486Q10,110.57000,-0.000090,50821,1,1
11786,2014-10-31,78486Q10,111.99000,0.012843,50849,1,1
11786,2014-11-03,78486Q10,111.73000,-0.002322,50849,1,1
11786,2014-11-04,78486Q10,112.02000,0.002595,50849,1,1
